country,alcohol_type,servings
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Afghanistan,beer_servings,0
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Albania,beer_servings,89
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Algeria,beer_servings,25
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Andorra,beer_servings,245
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Angola,beer_servings,217
Antigua & Barbuda,beer_servings,102
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Argentina,beer_servings,193
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Armenia,beer_servings,21
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Australia,beer_servings,261
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Austria,beer_servings,279
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Azerbaijan,beer_servings,21
Bahamas,beer_servings,122
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bahrain,beer_servings,42
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Bangladesh,beer_servings,0
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Barbados,beer_servings,143
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belarus,beer_servings,142
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belgium,beer_servings,295
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Belize,beer_servings,263
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Benin,beer_servings,34
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bhutan,beer_servings,23
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bolivia,beer_servings,167
Bosnia-Herzegovina,beer_servings,76
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Botswana,beer_servings,173
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brazil,beer_servings,245
Brunei,beer_servings,31
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Bulgaria,beer_servings,231
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burkina Faso,beer_servings,25
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Burundi,beer_servings,88
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cote d'Ivoire,beer_servings,37
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cabo Verde,beer_servings,144
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cambodia,beer_servings,57
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Cameroon,beer_servings,147
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Canada,beer_servings,240
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Central African Republic,beer_servings,17
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chad,beer_servings,15
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
Chile,beer_servings,130
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
China,beer_servings,79
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Colombia,beer_servings,159
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Comoros,beer_servings,1
Congo,beer_servings,76
Cook Islands,beer_servings,0
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Costa Rica,beer_servings,149
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Croatia,beer_servings,230
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cuba,beer_servings,93
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Cyprus,beer_servings,192
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
Czech Republic,beer_servings,361
North Korea,beer_servings,0
DR Congo,beer_servings,32
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Denmark,beer_servings,224
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Djibouti,beer_servings,15
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominica,beer_servings,52
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Dominican Republic,beer_servings,193
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Ecuador,beer_servings,162
Egypt,beer_servings,6
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
El Salvador,beer_servings,52
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Equatorial Guinea,beer_servings,92
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Eritrea,beer_servings,18
Estonia,beer_servings,224
Estonia,beer_servings,224
Estonia,beer_servings,224
Estonia,beer_servings,224
